number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,state
72,0.27397032305386926,2025-06-21 21:31:39.367798,2025-06-21 21:31:45.288332,0 days 00:00:05.920534,0.9599692768868006,0.1822806966078888,14,9,976,236,0.5767886054366723,0.7066474138972774,0.7670564697072292,COMPLETE
73,0.2699455605352319,2025-06-21 21:31:45.289332,2025-06-21 21:31:51.262670,0 days 00:00:05.973338,0.9823088813922624,0.18095180907278194,14,9,970,236,0.5478164475105087,0.7063347689473751,0.7191963566460745,COMPLETE
74,0.27197251766918573,2025-06-21 21:31:51.264777,2025-06-21 21:31:57.108527,0 days 00:00:05.843750,0.9579465007473908,0.18237661164631172,14,9,976,234,0.5603106412838054,0.8100190963840885,0.7858076203834818,COMPLETE
75,0.6043675082581619,2025-06-21 21:31:57.109527,2025-06-21 21:31:59.787660,0 days 00:00:02.678133,0.9302410023941738,0.008751707449861562,14,8,970,22,0.5558769597413962,0.7220922457636231,0.7877747047169663,COMPLETE
76,0.32549634341302447,2025-06-21 21:31:59.788810,2025-06-21 21:32:02.596321,0 days 00:00:02.807511,0.9848068286905596,0.17949671547174592,12,10,420,250,0.6270330836933311,0.8376237667727412,0.7590409442648804,COMPLETE
77,0.2808215982213922,2025-06-21 21:32:02.597322,2025-06-21 21:32:08.327519,0 days 00:00:05.730197,0.8698208542508643,0.15411055783858404,13,5,954,232,0.49577311235391086,0.7912891311534689,0.7910253883583175,COMPLETE
78,0.2745929417139321,2025-06-21 21:32:08.328518,2025-06-21 21:32:15.024892,0 days 00:00:06.696374,0.9549806611258368,0.1376115008482298,14,11,970,251,0.5433324198164837,0.7503085174140748,0.8464890592639891,COMPLETE
79,0.39027009966981774,2025-06-21 21:32:15.026014,2025-06-21 21:32:16.680887,0 days 00:00:01.654873,0.8554363264665439,0.17458723637679402,12,7,250,224,0.5936668884689531,0.7009708016514259,0.7656783628587674,COMPLETE
80,0.30197806328770493,2025-06-21 21:32:16.681888,2025-06-21 21:32:21.986003,0 days 00:00:05.304115,0.9077644530804986,0.11726092634515425,13,17,865,244,0.6832544089037831,0.8434695020062566,0.7169161397966094,COMPLETE
81,0.27562441618448463,2025-06-21 21:32:21.987001,2025-06-21 21:32:28.252956,0 days 00:00:06.265955,0.9568365052905526,0.13685327511576026,14,11,977,256,0.5297609799919183,0.7656999203612868,0.8481306184005342,COMPLETE
82,0.27131060560402254,2025-06-21 21:32:28.253956,2025-06-21 21:32:34.432274,0 days 00:00:06.178318,0.9828899884960357,0.18510408412606158,14,15,940,235,0.42837189539018067,0.7440420277289825,0.8705463688100521,COMPLETE
83,0.2723450076571159,2025-06-21 21:32:34.434276,2025-06-21 21:32:39.985253,0 days 00:00:05.550977,0.9822622739074386,0.18639894979140523,14,15,939,232,0.4289357609693119,0.8136122411528587,0.746839196553033,COMPLETE
84,0.27330718978797464,2025-06-21 21:32:39.985253,2025-06-21 21:32:45.639606,0 days 00:00:05.654353,0.982953796755077,0.19872963824711215,14,15,936,234,0.48280798810756115,0.910362620399908,0.874920969312789,COMPLETE
85,0.2757117781757725,2025-06-21 21:32:45.641682,2025-06-21 21:32:50.965116,0 days 00:00:05.323434,0.9841072229619034,0.19698589005711742,13,15,938,219,0.42409396321266957,0.9128171097707188,0.8740180064719618,COMPLETE
86,0.2837742005452075,2025-06-21 21:32:50.966116,2025-06-21 21:32:56.718639,0 days 00:00:05.752523,0.9835208149232098,0.1538952528908313,14,19,919,233,0.455866526089577,0.8131481108849911,0.9165606129164167,COMPLETE
